txn_id,user_id,raw_description,cleaned_description,merchant_name,amount,txn_type,payment_mode,category,subcategory,confidence_score,txn_timestamp,month,day_of_week,hour,is_recurring,avg_spend_per_category,spend_std_dev,monthly_surplus,expense_volatility,balance_after_txn,user_corrected_label
849,7,APOLLO PHARMACY 1221,apollo pharmacy 1221,Apollo Pharmacy,1682.0,debit,Net Banking,Healthcare,Medicines,0.7803,2024-02-14 10:15:00,2,2,10,0,1020.25,604.19,51810.74,17294.22,-33741.66,Healthcare
1927,7,Jio Recharge 7180,jio recharge 7180,Jio,314.12,debit,IMPS,Utilities,Mobile Recharge,0.7219,2024-02-16 20:26:00,2,4,20,1,693.06,241.11,51810.74,17294.22,-34055.78,Utilities
1917,7,IRCTC E-TICKET 6975,irctc e ticket 6975,IRCTC,684.25,debit,NEFT,Travel,Train Tickets,0.9735,2024-02-17 10:06:00,2,5,10,0,7315.55,7918.47,51810.74,17294.22,-34740.03,Travel
1995,7,OLA CABS* 3771,ola cabs 3771,Ola,370.88,debit,Credit Card,Transport,Cab,0.8718,2024-02-17 18:30:00,2,5,18,0,1109.79,950.2,51810.74,17294.22,-35110.91,Transport
1513,7,FREELANCE PAYMENT 8680,freelance payment 8680,Freelance,54423.31,credit,Debit Card,Income,Freelance,0.9155,2024-02-24 23:55:00,2,5,23,0,,,51810.74,17294.22,19312.4,Food & Dining
7,7,FLIPKART INTERNET 2084,flipkart internet 2084,Flipkart,3456.23,refund,UPI,Shopping,E-commerce,0.9415,2024-02-27 13:52:00,2,1,13,0,,,51810.74,17294.22,15856.17,Shopping
1697,7,RELIANCE FRESH* 9798,reliance fresh 9798,Reliance Fresh,578.3,debit,NEFT,Groceries,Supermarket,0.9446,2024-03-04 07:59:00,3,0,7,0,1590.2,1189.12,16529.13,17294.22,15277.87,Groceries
1548,7,UNACADEMY* 1525,unacademy 1525,Unacademy,1559.98,debit,Debit Card,Education,Online Learning,0.9098,2024-03-06 22:15:00,3,2,22,1,2235.92,1100.29,16529.13,17294.22,13717.89,Education
1871,7,OLA CABS* 1238,ola cabs 1238,Ola,125.53,debit,Cash,Transport,Cab,0.9059,2024-03-08 11:12:00,3,4,11,0,1109.79,950.2,16529.13,17294.22,13592.36,Food & Dining
2168,7,APOLLO PHARMACY 5035,apollo pharmacy 5035,Apollo Pharmacy,689.78,debit,IMPS,Healthcare,Medicines,0.9881,2024-03-08 14:31:00,3,4,14,0,1020.25,604.19,16529.13,17294.22,12902.58,Healthcare
125,7,HOTSTAR PREMIUM 3463,hotstar premium 3463,Hotstar,1037.6,debit,IMPS,Entertainment,Streaming,0.7852,2024-03-08 16:06:00,3,4,16,1,633.59,349.71,16529.13,17294.22,11864.98,Entertainment
2026,7,Jio Recharge 2158,jio recharge 2158,Jio,778.73,debit,Credit Card,Utilities,Mobile Recharge,0.9559,2024-03-09 15:47:00,3,5,15,1,693.06,241.11,16529.13,17294.22,11086.25,Utilities
2107,7,HDFC BANK EMI 9563,hdfc bank emi 9563,HDFC EMI,11995.8,debit,IMPS,Finance,Loan EMI,0.9213,2024-03-09 22:57:00,3,5,22,1,7537.97,7006.53,16529.13,17294.22,-909.55,Transport
1849,7,Jio Recharge 6834,jio recharge 6834,Jio,918.17,debit,Credit Card,Utilities,Mobile Recharge,0.9683,2024-03-10 11:55:00,3,6,11,1,693.06,241.11,16529.13,17294.22,-1827.72,Utilities
773,7,D-MART AVENUE 3795,d mart avenue 3795,DMart,3956.21,debit,IMPS,Groceries,Supermarket,0.8964,2024-03-12 19:33:00,3,1,19,0,1590.2,1189.12,16529.13,17294.22,-5783.93,Groceries
1939,7,FLIPKART INTERNET 2317,flipkart internet 2317,Flipkart,497.9,debit,UPI,Shopping,E-commerce,0.9765,2024-03-14 20:29:00,3,3,20,0,3419.33,1890.16,16529.13,17294.22,-6281.83,Shopping
1434,7,SALARY CREDIT 7378,salary credit 7378,Employer,39083.95,credit,Cash,Income,Salary,0.9275,2024-03-19 08:58:00,3,1,8,0,,,16529.13,17294.22,32802.12,Transport
816,7,HOTSTAR PREMIUM 1940,hotstar premium 1940,Hotstar,416.82,debit,Credit Card,Entertainment,Streaming,0.9835,2024-03-22 08:46:00,3,4,8,1,633.59,349.71,16529.13,17294.22,32385.3,Groceries
1284,7,ZOMATO* 2540,zomato 2540,Zomato,572.36,transfer,Net Banking,Food & Dining,Food Delivery,0.7249,2024-03-29 21:16:00,3,4,21,0,,,16529.13,17294.22,31812.94,Food & Dining
772,7,PAYTM WALLET* 4432,paytm wallet 4432,Paytm,2098.46,debit,NEFT,Finance,Wallet Top-up,0.9443,2024-04-01 09:40:00,4,0,9,0,7537.97,7006.53,62151.32,17294.22,29714.48,Food & Dining
866,7,BANK INTEREST 1917,bank interest 1917,Bank,417.78,credit,Debit Card,Income,Interest,0.9229,2024-04-04 22:24:00,4,3,22,0,,,62151.32,17294.22,30132.26,Income
218,7,GROFERS/BLINKIT 2387,grofers blinkit 2387,Blinkit,687.32,debit,IMPS,Groceries,Quick Commerce,0.7037,2024-04-05 16:55:00,4,4,16,0,1590.2,1189.12,62151.32,17294.22,29444.94,Groceries
1977,7,GROFERS/BLINKIT 7374,grofers blinkit 7374,Blinkit,1373.96,debit,Debit Card,Groceries,Quick Commerce,0.9816,2024-04-05 19:19:00,4,4,19,0,1590.2,1189.12,62151.32,17294.22,28070.98,Groceries
1880,7,PRACTO CONSULT 1262,practo consult 1262,Practo,966.79,debit,Debit Card,Healthcare,Consultation,0.7801,2024-04-07 07:35:00,4,6,7,0,1020.25,604.19,62151.32,17294.22,27104.19,Healthcare
1442,7,BYJU'S SUBSCRIPTION 1690,byju's subscription 1690,Byjus,2701.17,debit,Debit Card,Education,Online Learning,0.828,2024-04-08 09:47:00,4,0,9,0,2235.92,1100.29,62151.32,17294.22,24403.02,Transport
525,7,IRCTC E-TICKET 4961,irctc e ticket 4961,IRCTC,2547.23,transfer,IMPS,Travel,Train Tickets,0.8383,2024-04-10 14:41:00,4,2,14,0,,,62151.32,17294.22,21855.79,Travel
624,7,FREELANCE PAYMENT 9973,freelance payment 9973,Freelance,68676.05,credit,Wallet,Income,Freelance,0.8519,2024-04-12 11:44:00,4,4,11,0,,,62151.32,17294.22,90531.84,Income
855,7,Jio Recharge 2251,jio recharge 2251,Jio,725.43,debit,Cash,Utilities,Mobile Recharge,0.8985,2024-04-16 14:58:00,4,1,14,1,693.06,241.11,62151.32,17294.22,89806.41,Utilities
1903,7,ZOMATO* 1531,zomato 1531,Zomato,235.49,refund,UPI,Food & Dining,Food Delivery,0.7241,2024-04-17 20:35:00,4,2,20,0,,,62151.32,17294.22,89570.92,Food & Dining
362,7,BANK INTEREST 7143,bank interest 7143,Bank,1610.62,credit,Wallet,Income,Interest,0.7074,2024-04-26 18:16:00,4,4,18,0,,,62151.32,17294.22,91181.54,Income
1771,7,MAKEMYTRIP 2831,makemytrip 2831,MakeMyTrip,22907.16,debit,Debit Card,Travel,Flight/Hotel,0.7653,2024-05-01 19:46:00,5,2,19,0,7315.55,7918.47,38311.14,17294.22,68274.38,Shopping
596,7,HDFC BANK EMI 3764,hdfc bank emi 3764,HDFC EMI,18551.44,debit,IMPS,Finance,Loan EMI,0.9085,2024-05-02 10:25:00,5,3,10,1,7537.97,7006.53,38311.14,17294.22,49722.94,Finance
346,7,GROFERS/BLINKIT 6536,grofers blinkit 6536,Blinkit,521.18,debit,Cash,Groceries,Quick Commerce,0.9474,2024-05-03 18:13:00,5,4,18,0,1590.2,1189.12,38311.14,17294.22,49201.76,Groceries
768,7,FREELANCE PAYMENT 5182,freelance payment 5182,Freelance,3603.26,credit,Debit Card,Income,Freelance,0.7583,2024-05-07 18:59:00,5,1,18,0,,,38311.14,17294.22,52805.02,Income
1861,7,ZOMATO* 3360,zomato 3360,Zomato,156.75,refund,Debit Card,Food & Dining,Food Delivery,0.7279,2024-05-14 11:23:00,5,1,11,0,,,38311.14,17294.22,52648.27,Groceries
1392,7,FLIPKART INTERNET 9350,flipkart internet 9350,Flipkart,1260.3,debit,Credit Card,Shopping,E-commerce,0.8936,2024-05-16 06:49:00,5,3,6,0,3419.33,1890.16,38311.14,17294.22,51387.97,Shopping
756,7,RELIANCE FRESH* 2106,reliance fresh 2106,Reliance Fresh,2078.35,transfer,NEFT,Groceries,Supermarket,0.9934,2024-05-16 16:11:00,5,3,16,0,,,38311.14,17294.22,49309.62,Groceries
1856,7,FREELANCE PAYMENT 1510,freelance payment 1510,Freelance,64023.92,credit,NEFT,Income,Freelance,0.759,2024-05-18 08:36:00,5,5,8,0,,,38311.14,17294.22,113333.54,Income
1377,7,SWIGGY ORDER* 5328,swiggy order 5328,Swiggy,291.65,debit,Net Banking,Food & Dining,Food Delivery,0.8088,2024-05-20 22:38:00,5,0,22,0,441.19,221.48,38311.14,17294.22,113041.89,Utilities
617,7,FREELANCE PAYMENT 9605,freelance payment 9605,Freelance,31361.22,credit,Net Banking,Income,Freelance,0.8566,2024-05-23 13:07:00,5,3,13,0,,,38311.14,17294.22,144403.11,Income
270,7,SBI MUTUAL FUND SIP 9515,sbi mutual fund sip 9515,SBI MF,8925.91,transfer,UPI,Investments,Mutual Fund,0.9764,2024-05-25 14:05:00,5,5,14,1,,,38311.14,17294.22,135477.2,Investments
620,7,SBI MUTUAL FUND SIP 1570,sbi mutual fund sip 1570,SBI MF,10132.39,debit,NEFT,Investments,Mutual Fund,0.8287,2024-05-28 17:30:00,5,1,17,1,9988.26,10274.61,38311.14,17294.22,125344.81,Food & Dining
2174,7,BYJU'S SUBSCRIPTION 9951,byju's subscription 9951,Byjus,4046.49,debit,Cash,Education,Online Learning,0.8771,2024-05-30 15:36:00,5,3,15,0,2235.92,1100.29,38311.14,17294.22,121298.32,Utilities
1456,7,PAYTM WALLET* 7198,paytm wallet 7198,Paytm,2966.65,debit,Wallet,Finance,Wallet Top-up,0.728,2024-05-30 19:42:00,5,3,19,0,7537.97,7006.53,38311.14,17294.22,118331.67,Finance
1419,7,PETROL PUMP HPCL 5414,petrol pump hpcl 5414,HPCL,705.35,debit,Net Banking,Transport,Fuel,0.7707,2024-06-02 18:24:00,6,6,18,0,1109.79,950.2,110671.39,17294.22,117626.32,Shopping
1570,7,Jio Recharge 2038,jio recharge 2038,Jio,494.66,refund,Net Banking,Utilities,Mobile Recharge,0.8275,2024-06-03 22:28:00,6,0,22,1,,,110671.39,17294.22,117131.66,Utilities
829,7,SBI MUTUAL FUND SIP 5317,sbi mutual fund sip 5317,SBI MF,5140.86,debit,Credit Card,Investments,Mutual Fund,0.7843,2024-06-05 22:11:00,6,2,22,1,9988.26,10274.61,110671.39,17294.22,111990.8,Investments
1215,7,PAYTM WALLET* 5025,paytm wallet 5025,Paytm,1431.29,debit,Credit Card,Finance,Wallet Top-up,0.7452,2024-06-08 18:36:00,6,5,18,0,7537.97,7006.53,110671.39,17294.22,110559.51,Finance
2001,7,UNACADEMY* 4889,unacademy 4889,Unacademy,2105.5,debit,Credit Card,Education,Online Learning,0.9917,2024-06-10 06:13:00,6,0,6,1,2235.92,1100.29,110671.39,17294.22,108454.01,Education
966,7,D-MART AVENUE 9192,d mart avenue 9192,DMart,3528.52,debit,Credit Card,Groceries,Supermarket,0.956,2024-06-10 15:04:00,6,0,15,0,1590.2,1189.12,110671.39,17294.22,104925.49,Groceries
1347,7,PRACTO CONSULT 2348,practo consult 2348,Practo,463.41,debit,IMPS,Healthcare,Consultation,0.956,2024-06-12 16:37:00,6,2,16,0,1020.25,604.19,110671.39,17294.22,104462.08,Food & Dining
257,7,SALARY CREDIT 1652,salary credit 1652,Employer,124046.32,credit,Net Banking,Income,Salary,0.5891,2024-06-25 21:49:00,6,1,21,0,,,110671.39,17294.22,228508.4,Income
890,7,ZERODHA* 9892,zerodha 9892,Zerodha,19442.83,transfer,NEFT,Investments,Stock Trading,0.7531,2024-06-29 20:27:00,6,5,20,0,,,110671.39,17294.22,209065.57,Investments
2193,7,SBI MUTUAL FUND SIP 5942,sbi mutual fund sip 5942,SBI MF,3311.63,debit,Net Banking,Investments,Mutual Fund,0.7113,2024-07-11 08:15:00,7,3,8,1,9988.26,10274.61,-7639.1,17294.22,205753.94,Shopping
1048,7,UNACADEMY* 5514,unacademy 5514,Unacademy,564.78,debit,Wallet,Education,Online Learning,0.7252,2024-07-16 22:09:00,7,1,22,1,2235.92,1100.29,-7639.1,17294.22,205189.16,Education
1462,7,HOTSTAR PREMIUM 5584,hotstar premium 5584,Hotstar,1084.33,debit,IMPS,Entertainment,Streaming,0.6252,2024-07-19 20:41:00,7,4,20,1,633.59,349.71,-7639.1,17294.22,204104.83,Entertainment
459,7,PAYTM WALLET* 5445,paytm wallet 5445,Paytm,2678.36,debit,Cash,Finance,Wallet Top-up,0.6321,2024-07-24 14:03:00,7,2,14,0,7537.97,7006.53,-7639.1,17294.22,201426.47,Food & Dining
250,7,MAKEMYTRIP 8291,makemytrip 8291,MakeMyTrip,5430.6,debit,Debit Card,Travel,Flight/Hotel,0.8781,2024-08-06 21:04:00,8,1,21,0,7315.55,7918.47,-10948.01,17294.22,195995.87,Travel
381,7,PETROL PUMP HPCL 8898,petrol pump hpcl 8898,HPCL,2829.57,debit,NEFT,Transport,Fuel,0.9452,2024-08-16 22:25:00,8,4,22,0,1109.79,950.2,-10948.01,17294.22,193166.3,Transport
1207,7,SWIGGY ORDER* 8805,swiggy order 8805,Swiggy,668.0,debit,Net Banking,Food & Dining,Food Delivery,0.7059,2024-08-17 07:36:00,8,5,7,0,441.19,221.48,-10948.01,17294.22,192498.3,Food & Dining
1204,7,Jio Recharge 1414,jio recharge 1414,Jio,591.87,transfer,Credit Card,Utilities,Mobile Recharge,0.8008,2024-08-18 11:40:00,8,6,11,1,,,-10948.01,17294.22,191906.43,Utilities
951,7,ZOMATO* 8083,zomato 8083,Zomato,231.65,transfer,Cash,Food & Dining,Food Delivery,0.9578,2024-08-28 23:16:00,8,2,23,0,,,-10948.01,17294.22,191674.78,Food & Dining
2073,7,IRCTC E-TICKET 3987,irctc e ticket 3987,IRCTC,2019.84,debit,NEFT,Travel,Train Tickets,0.581,2024-08-30 11:14:00,8,4,11,0,7315.55,7918.47,-10948.01,17294.22,189654.94,Travel
2082,7,UNACADEMY* 7611,unacademy 7611,Unacademy,2642.19,debit,NEFT,Education,Online Learning,0.8903,2024-09-07 18:12:00,9,5,18,1,2235.92,1100.29,-18328.92,17294.22,187012.75,Groceries
1808,7,HOTSTAR PREMIUM 6320,hotstar premium 6320,Hotstar,1094.15,debit,NEFT,Entertainment,Streaming,0.9137,2024-09-09 17:35:00,9,0,17,1,633.59,349.71,-18328.92,17294.22,185918.6,Entertainment
240,7,GROFERS/BLINKIT 2425,grofers blinkit 2425,Blinkit,908.34,debit,UPI,Groceries,Quick Commerce,0.8349,2024-09-10 15:55:00,9,1,15,0,1590.2,1189.12,-18328.92,17294.22,185010.26,Groceries
941,7,PAYTM WALLET* 5280,paytm wallet 5280,Paytm,2082.91,transfer,IMPS,Finance,Wallet Top-up,0.9901,2024-09-11 18:27:00,9,2,18,0,,,-18328.92,17294.22,182927.35,Finance
1577,7,FLIPKART INTERNET 6117,flipkart internet 6117,Flipkart,3219.39,debit,Cash,Shopping,E-commerce,0.7935,2024-09-11 18:44:00,9,2,18,0,3419.33,1890.16,-18328.92,17294.22,179707.96,Shopping
1426,7,NETFLIX INDIA 7387,netflix india 7387,Netflix,649.04,debit,UPI,Entertainment,Streaming,0.9466,2024-09-14 08:29:00,9,5,8,1,633.59,349.71,-18328.92,17294.22,179058.92,Entertainment
527,7,GROFERS/BLINKIT 4552,grofers blinkit 4552,Blinkit,1010.82,debit,UPI,Groceries,Quick Commerce,0.702,2024-09-14 12:02:00,9,5,12,0,1590.2,1189.12,-18328.92,17294.22,178048.1,Groceries
622,7,SWIGGY ORDER* 3625,swiggy order 3625,Swiggy,398.42,debit,Credit Card,Food & Dining,Food Delivery,0.7892,2024-09-18 15:05:00,9,2,15,0,441.19,221.48,-18328.92,17294.22,177649.68,Food & Dining
614,7,FLIPKART INTERNET 5023,flipkart internet 5023,Flipkart,4275.35,debit,Credit Card,Shopping,E-commerce,0.7341,2024-09-19 13:25:00,9,3,13,0,3419.33,1890.16,-18328.92,17294.22,173374.33,Shopping
1076,7,APOLLO PHARMACY 5275,apollo pharmacy 5275,Apollo Pharmacy,1936.72,debit,IMPS,Healthcare,Medicines,0.9895,2024-09-20 08:53:00,9,4,8,0,1020.25,604.19,-18328.92,17294.22,171437.61,Healthcare
1971,7,Airtel Xstream 4181,airtel xstream 4181,Airtel,728.18,debit,UPI,Utilities,Broadband,0.9889,2024-09-25 16:52:00,9,2,16,1,693.06,241.11,-18328.92,17294.22,170709.43,Utilities
12,7,Airtel Xstream 5889,airtel xstream 5889,Airtel,1162.61,debit,Debit Card,Utilities,Broadband,0.8523,2024-09-26 22:48:00,9,3,22,1,693.06,241.11,-18328.92,17294.22,169546.82,Utilities
530,7,APOLLO PHARMACY 7432,apollo pharmacy 7432,Apollo Pharmacy,303.71,debit,Net Banking,Healthcare,Medicines,0.8475,2024-09-28 11:28:00,9,5,11,0,1020.25,604.19,-18328.92,17294.22,169243.11,Food & Dining
1044,7,ZOMATO* 8446,zomato 8446,Zomato,496.01,refund,UPI,Food & Dining,Food Delivery,0.959,2024-10-07 07:36:00,10,0,7,0,,,-2550.71,17294.22,168747.1,Shopping
2048,7,APOLLO PHARMACY 4948,apollo pharmacy 4948,Apollo Pharmacy,611.51,debit,UPI,Healthcare,Medicines,0.8029,2024-10-09 23:21:00,10,2,23,0,1020.25,604.19,-2550.71,17294.22,168135.59,Healthcare
353,7,Jio Recharge 9866,jio recharge 9866,Jio,236.81,debit,UPI,Utilities,Mobile Recharge,0.9072,2024-10-20 14:09:00,10,6,14,1,693.06,241.11,-2550.71,17294.22,167898.78,Utilities
1555,7,Airtel Xstream 5327,airtel xstream 5327,Airtel,859.11,debit,Cash,Utilities,Broadband,0.7797,2024-10-23 09:39:00,10,2,9,1,693.06,241.11,-2550.71,17294.22,167039.67,Utilities
1729,7,RELIANCE FRESH* 6002,reliance fresh 6002,Reliance Fresh,843.28,debit,Wallet,Groceries,Supermarket,0.9357,2024-10-26 13:19:00,10,5,13,0,1590.2,1189.12,-2550.71,17294.22,166196.39,Groceries
1171,7,Jio Recharge 5485,jio recharge 5485,Jio,352.55,transfer,Credit Card,Utilities,Mobile Recharge,0.6863,2024-10-27 08:20:00,10,6,8,1,,,-2550.71,17294.22,165843.84,Transport
144,7,IRCTC E-TICKET 8305,irctc e ticket 8305,IRCTC,781.59,refund,Net Banking,Travel,Train Tickets,0.7984,2024-10-27 16:06:00,10,6,16,0,,,-2550.71,17294.22,165062.25,Groceries
1639,7,BANK INTEREST 1869,bank interest 1869,Bank,2178.79,credit,Debit Card,Income,Interest,0.8621,2024-11-01 18:58:00,11,4,18,0,,,11201.88,17294.22,167241.04,Income
1791,7,FLIPKART INTERNET 9503,flipkart internet 9503,Flipkart,3276.13,debit,Cash,Shopping,E-commerce,0.7728,2024-11-05 09:26:00,11,1,9,0,3419.33,1890.16,11201.88,17294.22,163964.91,Shopping
1724,7,UBER INDIA 1553,uber india 1553,Uber,431.92,debit,Credit Card,Transport,Cab,0.8157,2024-11-12 08:26:00,11,1,8,0,1109.79,950.2,11201.88,17294.22,163532.99,Transport
118,7,PAYTM WALLET* 9693,paytm wallet 9693,Paytm,878.12,debit,NEFT,Finance,Wallet Top-up,0.7153,2024-11-13 16:14:00,11,2,16,0,7537.97,7006.53,11201.88,17294.22,162654.87,Finance
1040,7,HOTSTAR PREMIUM 3721,hotstar premium 3721,Hotstar,863.63,debit,Net Banking,Entertainment,Streaming,0.965,2024-11-15 22:20:00,11,4,22,1,633.59,349.71,11201.88,17294.22,161791.24,Entertainment
1665,7,NETFLIX INDIA 7254,netflix india 7254,Netflix,276.71,debit,Cash,Entertainment,Streaming,0.7502,2024-11-16 20:44:00,11,5,20,1,633.59,349.71,11201.88,17294.22,161514.53,Entertainment
1252,7,DUNZO DELIVERY 8427,dunzo delivery 8427,Dunzo,317.68,debit,Wallet,Groceries,Quick Commerce,0.8368,2024-11-17 09:59:00,11,6,9,0,1590.2,1189.12,11201.88,17294.22,161196.85,Groceries
1728,7,UBER INDIA 5615,uber india 5615,Uber,93.84,debit,NEFT,Transport,Cab,0.8835,2024-11-17 15:58:00,11,6,15,0,1109.79,950.2,11201.88,17294.22,161103.01,Utilities
2123,7,RELIANCE FRESH* 7779,reliance fresh 7779,Reliance Fresh,2350.34,debit,Cash,Groceries,Supermarket,0.7984,2024-11-19 07:26:00,11,1,7,0,1590.2,1189.12,11201.88,17294.22,158752.67,Shopping
288,7,BYJU'S SUBSCRIPTION 3872,byju's subscription 3872,Byjus,3086.25,debit,NEFT,Education,Online Learning,0.767,2024-11-20 11:45:00,11,2,11,0,2235.92,1100.29,11201.88,17294.22,155666.42,Food & Dining
698,7,NETFLIX INDIA 5473,netflix india 5473,Netflix,595.61,debit,Wallet,Entertainment,Streaming,0.9939,2024-11-21 16:40:00,11,3,16,1,633.59,349.71,11201.88,17294.22,155070.81,Food & Dining
907,7,FREELANCE PAYMENT 7126,freelance payment 7126,Freelance,36006.33,credit,IMPS,Income,Freelance,0.8288,2024-11-22 09:38:00,11,4,9,0,,,11201.88,17294.22,191077.14,Income
706,7,MAKEMYTRIP 8644,makemytrip 8644,MakeMyTrip,13493.96,debit,IMPS,Travel,Flight/Hotel,0.7822,2024-11-26 19:54:00,11,1,19,0,7315.55,7918.47,11201.88,17294.22,177583.18,Travel
1787,7,HOTSTAR PREMIUM 3662,hotstar premium 3662,Hotstar,1319.05,debit,Wallet,Entertainment,Streaming,0.885,2024-11-27 20:13:00,11,2,20,1,633.59,349.71,11201.88,17294.22,176264.13,Entertainment
801,7,SBI MUTUAL FUND SIP 7451,sbi mutual fund sip 7451,SBI MF,7102.48,refund,Debit Card,Investments,Mutual Fund,0.8216,2024-11-29 08:45:00,11,4,8,1,,,11201.88,17294.22,169161.65,Investments
1816,7,OLA CABS* 2759,ola cabs 2759,Ola,166.39,debit,UPI,Transport,Cab,0.7305,2024-12-01 13:30:00,12,6,13,0,1109.79,950.2,-343.24,17294.22,168995.26,Transport
834,7,Airtel Xstream 3134,airtel xstream 3134,Airtel,744.99,debit,Net Banking,Utilities,Broadband,0.9007,2024-12-08 15:07:00,12,6,15,1,693.06,241.11,-343.24,17294.22,168250.27,Utilities
1744,7,APOLLO PHARMACY 4830,apollo pharmacy 4830,Apollo Pharmacy,924.39,debit,Credit Card,Healthcare,Medicines,0.74,2024-12-10 11:12:00,12,1,11,0,1020.25,604.19,-343.24,17294.22,167325.88,Healthcare
999,7,PETROL PUMP HPCL 6815,petrol pump hpcl 6815,HPCL,2247.93,debit,Net Banking,Transport,Fuel,0.7512,2024-12-10 16:37:00,12,1,16,0,1109.79,950.2,-343.24,17294.22,165077.95,Transport
717,7,PETROL PUMP HPCL 6425,petrol pump hpcl 6425,HPCL,1184.94,debit,Cash,Transport,Fuel,0.9084,2024-12-15 12:42:00,12,6,12,0,1109.79,950.2,-343.24,17294.22,163893.01,Transport
314,7,FREELANCE PAYMENT 7506,freelance payment 7506,Freelance,39203.42,credit,Credit Card,Income,Freelance,0.84,2024-12-23 20:16:00,12,0,20,0,,,-343.24,17294.22,203096.43,Income
1511,7,ZERODHA* 5352,zerodha 5352,Zerodha,34278.02,debit,NEFT,Investments,Stock Trading,0.7781,2024-12-24 21:29:00,12,1,21,0,9988.26,10274.61,-343.24,17294.22,168818.41,Shopping
1134,7,SALARY CREDIT 5926,salary credit 5926,Employer,36615.84,credit,Net Banking,Income,Salary,0.8302,2025-01-04 15:53:00,1,5,15,0,,,127377.56,17294.22,205434.25,Income
1583,7,FLIPKART INTERNET 8382,flipkart internet 8382,Flipkart,5172.15,debit,Cash,Shopping,E-commerce,0.802,2025-01-07 21:48:00,1,1,21,0,3419.33,1890.16,127377.56,17294.22,200262.1,Shopping
1189,7,BYJU'S SUBSCRIPTION 6870,byju's subscription 6870,Byjus,1294.29,debit,Cash,Education,Online Learning,0.7565,2025-01-09 10:15:00,1,3,10,0,2235.92,1100.29,127377.56,17294.22,198967.81,Education
862,7,SPOTIFY INDIA 3591,spotify india 3591,Spotify,181.91,debit,Net Banking,Entertainment,Music Streaming,0.7847,2025-01-15 07:44:00,1,2,7,1,633.59,349.71,127377.56,17294.22,198785.9,Entertainment
1019,7,SALARY CREDIT 1223,salary credit 1223,Employer,115249.05,credit,Credit Card,Income,Salary,0.8659,2025-01-17 16:26:00,1,4,16,0,,,127377.56,17294.22,314034.95,Income
292,7,SBI MUTUAL FUND SIP 4695,sbi mutual fund sip 4695,SBI MF,3423.25,debit,Cash,Investments,Mutual Fund,0.9366,2025-01-19 09:53:00,1,6,9,1,9988.26,10274.61,127377.56,17294.22,310611.7,Investments
2142,7,HDFC BANK EMI 7457,hdfc bank emi 7457,HDFC EMI,15427.75,debit,IMPS,Finance,Loan EMI,0.8391,2025-01-21 19:26:00,1,1,19,1,7537.97,7006.53,127377.56,17294.22,295183.95,Transport
1168,7,OLA CABS* 6922,ola cabs 6922,Ola,293.47,debit,Cash,Transport,Cab,0.8052,2025-01-26 12:16:00,1,6,12,0,1109.79,950.2,127377.56,17294.22,294890.48,Transport
2011,7,BANK INTEREST 1542,bank interest 1542,Bank,1305.49,credit,Cash,Income,Interest,0.8218,2025-01-29 09:10:00,1,2,9,0,,,127377.56,17294.22,296195.97,Income
1460,7,BigBasket 6486,bigbasket 6486,BigBasket,592.16,refund,Net Banking,Groceries,Online Grocery,0.7244,2025-01-31 22:12:00,1,4,22,0,,,127377.56,17294.22,295603.81,Groceries
424,7,AMAZON PAY* 9464,amazon pay 9464,Amazon,6062.45,debit,Wallet,Shopping,E-commerce,0.7238,2025-02-03 18:14:00,2,0,18,0,3419.33,1890.16,-30875.45,17294.22,289541.36,Shopping
700,7,DUNZO DELIVERY 8293,dunzo delivery 8293,Dunzo,454.51,debit,Net Banking,Groceries,Quick Commerce,0.8616,2025-02-06 23:05:00,2,3,23,0,1590.2,1189.12,-30875.45,17294.22,289086.85,Groceries
1356,7,Airtel Xstream 7919,airtel xstream 7919,Airtel,721.69,debit,Debit Card,Utilities,Broadband,0.9447,2025-02-11 16:28:00,2,1,16,1,693.06,241.11,-30875.45,17294.22,288365.16,Utilities
410,7,D-MART AVENUE 4744,d mart avenue 4744,DMart,1883.68,debit,Debit Card,Groceries,Supermarket,0.8714,2025-02-14 14:28:00,2,4,14,0,1590.2,1189.12,-30875.45,17294.22,286481.48,Shopping
2019,7,Jio Recharge 6085,jio recharge 6085,Jio,968.93,refund,IMPS,Utilities,Mobile Recharge,0.6268,2025-02-16 20:38:00,2,6,20,1,,,-30875.45,17294.22,285512.55,Utilities
598,7,PETROL PUMP HPCL 3001,petrol pump hpcl 3001,HPCL,1793.18,debit,Wallet,Transport,Fuel,0.7442,2025-02-18 21:32:00,2,1,21,0,1109.79,950.2,-30875.45,17294.22,283719.37,Shopping
1626,7,AMAZON PAY* 5562,amazon pay 5562,Amazon,7017.41,transfer,Cash,Shopping,E-commerce,0.7515,2025-02-23 14:03:00,2,6,14,0,,,-30875.45,17294.22,276701.96,Food & Dining
1507,7,HDFC BANK EMI 3747,hdfc bank emi 3747,HDFC EMI,19959.94,debit,UPI,Finance,Loan EMI,0.7389,2025-02-27 10:47:00,2,3,10,1,7537.97,7006.53,-30875.45,17294.22,256742.02,Finance
